pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[30-1_vs_36-2]	9.949509	0	1.0	0.0	1	9.949509	unrelated	unrelated		UN	UN
[30-1_vs_37-2]	25.546722000000003	0	1.0	0.0	4	25.546722000000003	unrelated	unrelated		UN	UN
[30-1_vs_38-1]	21.252095	0	1.0	0.0	3	21.252095	unrelated	unrelated	UN	UN	UN
[30-1_vs_38-2]	21.252095	0	1.0	0.0	3	21.252095	unrelated	unrelated		UN	UN
[30-1_vs_39-2]	24.197074	0	1.0	0.0	3	24.197074	unrelated	unrelated		UN	UN
[30-1_vs_40-1]	16.220264	0	1.0	0.0	2	16.220264	unrelated	unrelated		UN	UN
[30-1_vs_41-1]	33.319019	0	1.0	0.0	2	33.319019	unrelated	unrelated	UN	UN	UN
[30-1_vs_41-2]	34.141022	0	1.0	0.0	2	34.141022	unrelated	unrelated		UN	UN
[30-1_vs_42-1]	13.860664	0	1.0	0.0	2	13.860664	unrelated	unrelated	UN	UN	UN
[30-1_vs_42-2]	7.719505	0	1.0	0.0	1	7.719505	unrelated	unrelated		UN	UN
[30-1_vs_43-1]	26.029378	0	1.0	0.0	3	26.029378	unrelated	unrelated	UN	UN	UN
[30-1_vs_43-2]	26.029378	0	1.0	0.0	3	26.029378	unrelated	unrelated		UN	UN
[30-1_vs_44-1]	6.29607	0	1.0	0.0	1	6.29607	unrelated	unrelated	UN	UN	UN
[30-1_vs_44-2]	6.29607	0	1.0	0.0	1	6.29607	unrelated	unrelated		UN	UN
[30-1_vs_45-1]	19.635861	0	1.0	0.0	2	19.635861	unrelated	unrelated		UN	UN
[30-1_vs_46-1]	29.626961	0	1.0	0.0	4	29.626961	unrelated	unrelated	UN	UN	UN
[30-1_vs_46-2]	30.564457	0	1.0	0.0	4	30.564457	unrelated	unrelated		UN	UN
[30-1_vs_47-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated	UN	UN	UN
[30-1_vs_47-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[30-1_vs_48-1]	28.018893	0	1.0	0.0	4	28.018893	unrelated	unrelated	UN	UN	UN
[30-1_vs_48-2]	28.018893	0	1.0	0.0	4	28.018893	unrelated	unrelated		UN	UN
[30-1_vs_49-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated	UN	UN	UN
[30-1_vs_49-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[30-2_vs_31-1]	27.727969	0	1.0	0.0	4	27.727969	unrelated	unrelated		UN	UN
[30-2_vs_31-2]	28.112872	0	1.0	0.0	4	28.112872	unrelated	unrelated		UN	UN
[30-2_vs_32-2]	19.173057	0	1.0	0.0	2	19.173057	unrelated	unrelated		UN	UN
[30-2_vs_33-1]	17.129749	0	1.0	0.0	2	17.129749	unrelated	unrelated		UN	UN
[30-2_vs_33-2]	54.915017	0	1.0	0.0	5	54.915017	unrelated	unrelated		UN	UN
[30-2_vs_34-2]	8.734188	0	1.0	0.0	1	8.734188	unrelated	unrelated		UN	UN
[30-2_vs_35-2]	51.983223	0	1.0	0.0	4	51.983223	unrelated	unrelated		UN	UN
[30-2_vs_36-2]	9.949509	0	1.0	0.0	1	9.949509	unrelated	unrelated		UN	UN
[30-2_vs_37-2]	19.250652	0	1.0	0.0	3	19.250652	unrelated	unrelated		UN	UN
[30-2_vs_38-1]	45.68253	0	1.0	0.0	4	45.68253	unrelated	unrelated		UN	UN
[30-2_vs_38-2]	20.225041	0	1.0	0.0	3	20.225041	unrelated	unrelated		UN	UN
[30-2_vs_39-2]	16.940535999999998	0	1.0	0.0	2	16.940535999999998	unrelated	unrelated		UN	UN
[30-2_vs_40-1]	16.220264	0	1.0	0.0	2	16.220264	unrelated	unrelated		UN	UN
[30-2_vs_41-1]	33.319019	0	1.0	0.0	2	33.319019	unrelated	unrelated		UN	UN
[30-2_vs_41-2]	33.319019	0	1.0	0.0	2	33.319019	unrelated	unrelated		UN	UN
[30-2_vs_42-1]	13.860664	0	1.0	0.0	2	13.860664	unrelated	unrelated		UN	UN
[30-2_vs_42-2]	7.719505	0	1.0	0.0	1	7.719505	unrelated	unrelated		UN	UN
[30-2_vs_43-1]	25.506192	0	1.0	0.0	3	25.506192	unrelated	unrelated		UN	UN
[30-2_vs_43-2]	25.059247	0	1.0	0.0	3	25.059247	unrelated	unrelated		UN	UN
[30-2_vs_45-1]	18.785935	0	1.0	0.0	2	18.785935	unrelated	unrelated		UN	UN
[30-2_vs_46-1]	22.560013	0	1.0	0.0	3	22.560013	unrelated	unrelated		UN	UN
[30-2_vs_46-2]	23.672039	0	1.0	0.0	3	23.672039	unrelated	unrelated		UN	UN
[30-2_vs_47-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[30-2_vs_47-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[30-2_vs_48-1]	21.931041	0	1.0	0.0	3	21.931041	unrelated	unrelated		UN	UN
[30-2_vs_48-2]	21.931041	0	1.0	0.0	3	21.931041	unrelated	unrelated		UN	UN
[30-2_vs_49-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[30-2_vs_49-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[31-1_vs_31-2]	3120.199874	0	1.0	0.0	27	3120.199874	unrelated	unrelated		UN	UN
[31-1_vs_32-2]	77.268078	0	1.0	0.0	4	77.268078	unrelated	unrelated		UN	UN
[31-1_vs_33-1]	1054.16245	0	1.0	0.0	96	1054.16245	50.0	P-C	L-1(P-C)	1	1
[31-1_vs_33-2]	1065.564154	0	1.0	0.0	100	1065.564154	unrelated	unrelated		UN	UN
[31-1_vs_34-1]	20.344082	0	1.0	0.0	3	20.344082	0.0	UL	UN	UN	UN
[31-1_vs_34-2]	19.856765	0	1.0	0.0	3	19.856765	unrelated	unrelated		UN	UN
[31-1_vs_35-2]	1053.116983	0	1.0	0.0	93	1053.116983	unrelated	unrelated		UN	UN
[31-1_vs_37-1]	127.908543	0	1.0	0.0	15	127.908543	25.0	GP-GC	L-2(GP-GC)	2	2
[31-1_vs_37-2]	485.96593	0	1.0	0.0	44	485.96593	unrelated	unrelated		UN	UN
[31-1_vs_38-1]	378.490632	0	1.0	0.0	36	378.490632	25.0	GP-GC	L-2(GP-GC)	2	2
[31-1_vs_38-2]	395.157235	0	1.0	0.0	36	395.157235	unrelated	unrelated		UN	UN
[31-1_vs_39-2]	512.266875	0	1.0	0.0	41	512.266875	unrelated	unrelated		UN	UN
[31-1_vs_40-1]	442.42408	0	1.0	0.0	38	442.42408	25.0	GP-GC		2	2
[31-1_vs_41-1]	26.158352	0	1.0	0.0	2	26.158352	unrelated	unrelated	UN	UN	UN
[31-1_vs_41-2]	32.295033000000004	0	1.0	0.0	3	32.295033000000004	unrelated	unrelated		UN	UN
[31-1_vs_43-1]	30.298989	0	1.0	0.0	3	30.298989	unrelated	unrelated	UN	UN	UN
[31-1_vs_43-2]	30.298989	0	1.0	0.0	3	30.298989	unrelated	unrelated		UN	UN
[31-1_vs_44-1]	41.145678	0	1.0	0.0	4	41.145678	unrelated	unrelated	UN	UN	UN
[31-1_vs_44-2]	41.145678	0	1.0	0.0	4	41.145678	unrelated	unrelated		UN	UN
[31-1_vs_45-1]	8.377472	0	1.0	0.0	1	8.377472	unrelated	unrelated		UN	UN
[31-1_vs_46-1]	23.85928	0	1.0	0.0	3	23.85928	unrelated	unrelated	UN	UN	UN
[31-1_vs_46-2]	40.779356	0	1.0	0.0	4	40.779356	unrelated	unrelated		UN	UN
[31-1_vs_47-1]	29.171841	0	1.0	0.0	3	29.171841	unrelated	unrelated	UN	UN	UN
[31-1_vs_47-2]	29.171841	0	1.0	0.0	3	29.171841	unrelated	unrelated		UN	UN
[31-1_vs_48-1]	30.245464	0	1.0	0.0	3	30.245464	unrelated	unrelated	UN	UN	UN
[31-1_vs_48-2]	30.245464	0	1.0	0.0	3	30.245464	unrelated	unrelated		UN	UN
[31-1_vs_49-1]	22.583682	0	1.0	0.0	3	22.583682	unrelated	unrelated	UN	UN	UN
[31-1_vs_49-2]	22.583682	0	1.0	0.0	3	22.583682	unrelated	unrelated		UN	UN
[31-2_vs_32-2]	94.721409	0	1.0	0.0	6	94.721409	unrelated	unrelated		UN	UN
[31-2_vs_33-1]	985.930296	0	1.0	0.0	90	985.930296	unrelated	unrelated		UN	UN
[31-2_vs_33-2]	1012.922268	0	1.0	0.0	95	1012.922268	unrelated	unrelated		UN	UN
[31-2_vs_34-1]	6.257305	0	1.0	0.0	1	6.257305	unrelated	unrelated		UN	UN
[31-2_vs_34-2]	12.391525	0	1.0	0.0	2	12.391525	unrelated	unrelated		UN	UN
[31-2_vs_35-2]	1065.329415	0	1.0	0.0	93	1065.329415	unrelated	unrelated		UN	UN
[31-2_vs_37-1]	54.098076	0	1.0	0.0	7	54.098076	unrelated	unrelated		UN	UN
[31-2_vs_37-2]	516.84326	0	1.0	0.0	47	516.84326	unrelated	unrelated		UN	UN
[31-2_vs_38-1]	344.106219	0	1.0	0.0	33	344.106219	unrelated	unrelated		UN	UN
[31-2_vs_38-2]	429.977759	0	1.0	0.0	39	429.977759	unrelated	unrelated		UN	UN
[31-2_vs_39-2]	515.698972	0	1.0	0.0	41	515.698972	unrelated	unrelated		UN	UN
[31-2_vs_40-1]	425.522435	0	1.0	0.0	35	425.522435	unrelated	unrelated		UN	UN
[31-2_vs_41-1]	32.295033000000004	0	1.0	0.0	3	32.295033000000004	unrelated	unrelated		UN	UN
[31-2_vs_41-2]	32.295033000000004	0	1.0	0.0	3	32.295033000000004	unrelated	unrelated		UN	UN
[31-2_vs_42-1]	10.22731	0	1.0	0.0	1	10.22731	unrelated	unrelated		UN	UN
[31-2_vs_42-2]	10.22731	0	1.0	0.0	1	10.22731	unrelated	unrelated		UN	UN
[31-2_vs_43-1]	29.506158	0	1.0	0.0	3	29.506158	unrelated	unrelated		UN	UN
[31-2_vs_43-2]	30.298989	0	1.0	0.0	3	30.298989	unrelated	unrelated		UN	UN
[31-2_vs_44-1]	41.145678	0	1.0	0.0	4	41.145678	unrelated	unrelated		UN	UN
[31-2_vs_44-2]	41.145678	0	1.0	0.0	4	41.145678	unrelated	unrelated		UN	UN
[31-2_vs_45-1]	8.377472	0	1.0	0.0	1	8.377472	unrelated	unrelated		UN	UN
[31-2_vs_46-1]	22.529401	0	1.0	0.0	3	22.529401	unrelated	unrelated		UN	UN
[31-2_vs_46-2]	66.887716	0	1.0	0.0	5	66.887716	unrelated	unrelated		UN	UN
[31-2_vs_47-1]	29.171841	0	1.0	0.0	3	29.171841	unrelated	unrelated		UN	UN
[31-2_vs_47-2]	29.171841	0	1.0	0.0	3	29.171841	unrelated	unrelated		UN	UN
[31-2_vs_48-1]	30.245464	0	1.0	0.0	3	30.245464	unrelated	unrelated		UN	UN
[31-2_vs_48-2]	30.245464	0	1.0	0.0	3	30.245464	unrelated	unrelated		UN	UN
[31-2_vs_49-1]	48.692042	0	1.0	0.0	4	48.692042	unrelated	unrelated		UN	UN
[31-2_vs_49-2]	36.126585	0	1.0	0.0	4	36.126585	unrelated	unrelated		UN	UN
[32-1_vs_35-1]	49.108033000000006	0	1.0	0.0	6	49.108033000000006	50.0	P-C	L-1(P-C)	1	1
[32-1_vs_36-1]	6.141159	0	1.0	0.0	1	6.141159	0.0	UL	UN	UN	UN
[32-1_vs_39-1]	204.237194	0	1.0	0.0	4	204.237194	25.0	GP-GC	L-2(GP-GC)	2	2
[32-2_vs_33-1]	1062.580827	0	1.0	0.0	95	1062.580827	unrelated	unrelated		UN	UN
[32-2_vs_33-2]	1134.24165	0	1.0	0.0	100	1134.24165	unrelated	unrelated		UN	UN
[32-2_vs_34-2]	16.475361	0	1.0	0.0	2	16.475361	unrelated	unrelated		UN	UN
[32-2_vs_35-2]	1115.188129	0	1.0	0.0	90	1115.188129	unrelated	unrelated		UN	UN
[32-2_vs_36-2]	28.119961000000004	0	1.0	0.0	3	28.119961000000004	unrelated	unrelated		UN	UN
[32-2_vs_37-1]	84.209832	0	1.0	0.0	8	84.209832	unrelated	unrelated		UN	UN
[32-2_vs_37-2]	507.986698	0	1.0	0.0	40	507.986698	unrelated	unrelated		UN	UN
[32-2_vs_38-1]	721.351336	0	1.0	0.0	59	721.351336	unrelated	unrelated		UN	UN
[32-2_vs_38-2]	670.410395	0	1.0	0.0	53	670.410395	unrelated	unrelated		UN	UN
[32-2_vs_39-2]	482.781451	0	1.0	0.0	42	482.781451	unrelated	unrelated		UN	UN
[32-2_vs_40-1]	740.968511	0	1.0	0.0	64	740.968511	unrelated	unrelated		UN	UN
[32-2_vs_41-1]	44.095703	0	1.0	0.0	2	44.095703	unrelated	unrelated		UN	UN
[32-2_vs_41-2]	16.221508	0	1.0	0.0	1	16.221508	unrelated	unrelated		UN	UN
[32-2_vs_42-1]	6.141159	0	1.0	0.0	1	6.141159	unrelated	unrelated		UN	UN
[32-2_vs_42-2]	22.203907	0	1.0	0.0	3	22.203907	unrelated	unrelated		UN	UN
[32-2_vs_43-1]	21.742409	0	1.0	0.0	2	21.742409	unrelated	unrelated		UN	UN
[32-2_vs_43-2]	7.350418	0	1.0	0.0	1	7.350418	unrelated	unrelated		UN	UN
[32-2_vs_44-1]	33.681211	0	1.0	0.0	3	33.681211	unrelated	unrelated		UN	UN
[32-2_vs_44-2]	27.3295	0	1.0	0.0	2	27.3295	unrelated	unrelated		UN	UN
[32-2_vs_45-1]	7.350418	0	1.0	0.0	1	7.350418	unrelated	unrelated		UN	UN
[32-2_vs_46-1]	38.343628	0	1.0	0.0	4	38.343628	unrelated	unrelated		UN	UN
[32-2_vs_46-2]	56.20427599999999	0	1.0	0.0	6	56.20427599999999	unrelated	unrelated		UN	UN
[32-2_vs_47-1]	33.107746	0	1.0	0.0	3	33.107746	unrelated	unrelated		UN	UN
[32-2_vs_47-2]	33.107746	0	1.0	0.0	3	33.107746	unrelated	unrelated		UN	UN
[32-2_vs_48-1]	28.527367	0	1.0	0.0	3	28.527367	unrelated	unrelated		UN	UN
[32-2_vs_48-2]	28.527367	0	1.0	0.0	3	28.527367	unrelated	unrelated		UN	UN
[32-2_vs_49-1]	15.806187	0	1.0	0.0	2	15.806187	unrelated	unrelated		UN	UN
[32-2_vs_49-2]	8.377472	0	1.0	0.0	1	8.377472	unrelated	unrelated		UN	UN
[33-1_vs_33-2]	3034.077434	0	1.0	0.0	30	3034.077434	unrelated	unrelated		UN	UN
[33-1_vs_34-1]	6.13422	0	1.0	0.0	1	6.13422	0.0	UL	UN	UN	UN
[33-1_vs_34-2]	13.374493	0	1.0	0.0	2	13.374493	unrelated	unrelated		UN	UN
[33-1_vs_35-2]	1445.256884	0	1.0	0.0	61	1445.256884	unrelated	unrelated		UN	UN
[33-1_vs_36-2]	6.211027	0	1.0	0.0	1	6.211027	unrelated	unrelated		UN	UN
[33-1_vs_37-1]	599.370536	0	1.0	0.0	63	599.370536	50.0	P-C	L-1(P-C)	1	1
[33-1_vs_37-2]	922.968231	0	1.0	0.0	80	922.968231	unrelated	unrelated		UN	UN
[33-1_vs_38-1]	991.001326	0	1.0	0.0	87	991.001326	50.0	P-C	L-1(P-C)	1	1
[33-1_vs_38-2]	1098.432816	0	1.0	0.0	88	1098.432816	unrelated	unrelated		UN	UN
[33-1_vs_39-2]	511.537597	0	1.0	0.0	45	511.537597	unrelated	unrelated		UN	UN
[33-1_vs_40-1]	473.295459	0	1.0	0.0	41	473.295459	25.0	U-N		3	3
[33-1_vs_41-1]	26.27331	0	1.0	0.0	2	26.27331	unrelated	unrelated	UN	UN	UN
[33-1_vs_41-2]	27.452322	0	1.0	0.0	2	27.452322	unrelated	unrelated		UN	UN
[33-1_vs_42-1]	8.886749	0	1.0	0.0	1	8.886749	unrelated	unrelated	UN	UN	UN
[33-1_vs_42-2]	16.237167	0	1.0	0.0	2	16.237167	unrelated	unrelated		UN	UN
[33-1_vs_43-1]	48.255303	0	1.0	0.0	3	48.255303	unrelated	unrelated	UN	UN	UN
[33-1_vs_43-2]	49.210972	0	1.0	0.0	3	49.210972	unrelated	unrelated		UN	UN
[33-1_vs_44-1]	44.189372	0	1.0	0.0	4	44.189372	unrelated	unrelated	UN	UN	UN
[33-1_vs_44-2]	36.875293	0	1.0	0.0	3	36.875293	unrelated	unrelated		UN	UN
[33-1_vs_45-1]	15.297821	0	1.0	0.0	2	15.297821	unrelated	unrelated		UN	UN
[33-1_vs_46-1]	52.07798	0	1.0	0.0	5	52.07798	unrelated	unrelated	UN	UN	UN
[33-1_vs_46-2]	33.653395	0	1.0	0.0	3	33.653395	unrelated	unrelated		UN	UN
[33-1_vs_47-1]	13.843716	0	1.0	0.0	1	13.843716	unrelated	unrelated	UN	UN	UN
[33-1_vs_47-2]	13.843716	0	1.0	0.0	1	13.843716	unrelated	unrelated		UN	UN
[33-1_vs_48-1]	30.283955	0	1.0	0.0	3	30.283955	unrelated	unrelated	UN	UN	UN
[33-1_vs_48-2]	30.283955	0	1.0	0.0	3	30.283955	unrelated	unrelated		UN	UN
[33-1_vs_49-1]	14.468887	0	1.0	0.0	2	14.468887	unrelated	unrelated	UN	UN	UN
[33-1_vs_49-2]	14.468887	0	1.0	0.0	2	14.468887	unrelated	unrelated		UN	UN
[33-2_vs_34-2]	13.374493	0	1.0	0.0	2	13.374493	unrelated	unrelated		UN	UN
[33-2_vs_35-2]	1513.7198	0	1.0	0.0	65	1513.7198	unrelated	unrelated		UN	UN
[33-2_vs_36-2]	6.211027	0	1.0	0.0	1	6.211027	unrelated	unrelated		UN	UN
[33-2_vs_37-1]	102.744728	0	1.0	0.0	10	102.744728	unrelated	unrelated		UN	UN
[33-2_vs_37-2]	999.202918	0	1.0	0.0	89	999.202918	unrelated	unrelated		UN	UN
[33-2_vs_38-1]	1147.605362	0	1.0	0.0	97	1147.605362	unrelated	unrelated		UN	UN
[33-2_vs_38-2]	1233.610262	0	1.0	0.0	100	1233.610262	unrelated	unrelated		UN	UN
[33-2_vs_39-2]	640.170828	0	1.0	0.0	57	640.170828	unrelated	unrelated		UN	UN
[33-2_vs_40-1]	449.052932	0	1.0	0.0	41	449.052932	unrelated	unrelated		UN	UN
[33-2_vs_41-1]	25.012962	0	1.0	0.0	2	25.012962	unrelated	unrelated		UN	UN
[33-2_vs_41-2]	8.377472	0	1.0	0.0	1	8.377472	unrelated	unrelated		UN	UN
[33-2_vs_42-1]	7.351105	0	1.0	0.0	1	7.351105	unrelated	unrelated		UN	UN
[33-2_vs_42-2]	15.058239	0	1.0	0.0	2	15.058239	unrelated	unrelated		UN	UN
[33-2_vs_43-1]	48.255303	0	1.0	0.0	3	48.255303	unrelated	unrelated		UN	UN
[33-2_vs_43-2]	49.210972	0	1.0	0.0	3	49.210972	unrelated	unrelated		UN	UN
[33-2_vs_44-1]	44.512477	0	1.0	0.0	4	44.512477	unrelated	unrelated		UN	UN
[33-2_vs_44-2]	44.512477	0	1.0	0.0	4	44.512477	unrelated	unrelated		UN	UN
[33-2_vs_45-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[33-2_vs_46-1]	15.874099	0	1.0	0.0	2	15.874099	unrelated	unrelated		UN	UN
[33-2_vs_46-2]	59.25474200000001	0	1.0	0.0	4	59.25474200000001	unrelated	unrelated		UN	UN
[33-2_vs_47-1]	21.454335	0	1.0	0.0	2	21.454335	unrelated	unrelated		UN	UN
[33-2_vs_47-2]	21.454335	0	1.0	0.0	2	21.454335	unrelated	unrelated		UN	UN
[33-2_vs_48-1]	30.610188	0	1.0	0.0	3	30.610188	unrelated	unrelated		UN	UN
[33-2_vs_48-2]	30.610188	0	1.0	0.0	3	30.610188	unrelated	unrelated		UN	UN
[33-2_vs_49-1]	47.266883	0	1.0	0.0	4	47.266883	unrelated	unrelated		UN	UN
[33-2_vs_49-2]	28.01179	0	1.0	0.0	3	28.01179	unrelated	unrelated		UN	UN
[34-1_vs_34-2]	3086.344775	0	1.0	0.0	38	3086.344775	unrelated	unrelated		UN	UN
[34-1_vs_37-1]	1020.03139	0	1.0	0.0	95	1020.03139	50.0	P-C	L-1(P-C)	1	1
[34-1_vs_37-2]	731.770992	0	1.0	0.0	69	731.770992	unrelated	unrelated		UN	UN
[34-1_vs_38-1]	859.310592	0	1.0	0.0	80	859.310592	50.0	P-C	L-1(P-C)	1	1
[34-1_vs_38-2]	916.034508	0	1.0	0.0	89	916.034508	unrelated	unrelated		UN	UN
[34-1_vs_39-2]	6.381775	0	1.0	0.0	1	6.381775	unrelated	unrelated		UN	UN
[34-1_vs_40-1]	6.381775	0	1.0	0.0	1	6.381775	0.0	UL		UN	UN
[34-1_vs_41-1]	6.257305	0	1.0	0.0	1	6.257305	unrelated	unrelated	UN	UN	UN
[34-1_vs_41-2]	6.257305	0	1.0	0.0	1	6.257305	unrelated	unrelated		UN	UN
[34-1_vs_42-1]	14.905079	0	1.0	0.0	2	14.905079	unrelated	unrelated	UN	UN	UN
[34-1_vs_42-2]	16.986805	0	1.0	0.0	2	16.986805	unrelated	unrelated		UN	UN
[34-1_vs_43-1]	8.029755	0	1.0	0.0	1	8.029755	unrelated	unrelated	UN	UN	UN
[34-1_vs_43-2]	8.029755	0	1.0	0.0	1	8.029755	unrelated	unrelated		UN	UN
[34-1_vs_46-1]	23.334671	0	1.0	0.0	3	23.334671	unrelated	unrelated	UN	UN	UN
[34-1_vs_46-2]	6.280281	0	1.0	0.0	1	6.280281	unrelated	unrelated		UN	UN
[34-1_vs_48-1]	33.287369	0	1.0	0.0	2	33.287369	unrelated	unrelated	UN	UN	UN
[34-1_vs_48-2]	26.278671	0	1.0	0.0	1	26.278671	unrelated	unrelated		UN	UN
[34-1_vs_49-2]	7.257061	0	1.0	0.0	1	7.257061	unrelated	unrelated		UN	UN
[34-2_vs_35-2]	7.707134	0	1.0	0.0	1	7.707134	unrelated	unrelated		UN	UN
[34-2_vs_36-2]	6.664345	0	1.0	0.0	1	6.664345	unrelated	unrelated		UN	UN
[34-2_vs_37-1]	144.364866	0	1.0	0.0	16	144.364866	unrelated	unrelated		UN	UN
[34-2_vs_37-2]	1094.231892	0	1.0	0.0	97	1094.231892	unrelated	unrelated		UN	UN
[34-2_vs_38-1]	1152.117664	0	1.0	0.0	100	1152.117664	unrelated	unrelated		UN	UN
[34-2_vs_38-2]	1197.918607	0	1.0	0.0	99	1197.918607	unrelated	unrelated		UN	UN
[34-2_vs_40-1]	12.935547	0	1.0	0.0	2	12.935547	unrelated	unrelated		UN	UN
[34-2_vs_41-1]	6.097942	0	1.0	0.0	1	6.097942	unrelated	unrelated		UN	UN
[34-2_vs_41-2]	13.178562	0	1.0	0.0	2	13.178562	unrelated	unrelated		UN	UN
[34-2_vs_42-1]	39.412316	0	1.0	0.0	5	39.412316	unrelated	unrelated		UN	UN
[34-2_vs_42-2]	32.858544	0	1.0	0.0	4	32.858544	unrelated	unrelated		UN	UN
[34-2_vs_43-1]	40.97196	0	1.0	0.0	3	40.97196	unrelated	unrelated		UN	UN
[34-2_vs_43-2]	48.679094	0	1.0	0.0	4	48.679094	unrelated	unrelated		UN	UN
[34-2_vs_44-1]	31.946789000000003	0	1.0	0.0	3	31.946789000000003	unrelated	unrelated		UN	UN
[34-2_vs_44-2]	17.554797999999998	0	1.0	0.0	2	17.554797999999998	unrelated	unrelated		UN	UN
[34-2_vs_45-1]	14.370668	0	1.0	0.0	2	14.370668	unrelated	unrelated		UN	UN
[34-2_vs_46-1]	15.512702999999998	0	1.0	0.0	2	15.512702999999998	unrelated	unrelated		UN	UN
[34-2_vs_46-2]	19.721779	0	1.0	0.0	3	19.721779	unrelated	unrelated		UN	UN
[34-2_vs_48-1]	61.176167	0	1.0	0.0	5	61.176167	unrelated	unrelated		UN	UN
[34-2_vs_48-2]	54.167469	0	1.0	0.0	4	54.167469	unrelated	unrelated		UN	UN
[34-2_vs_49-1]	6.141159	0	1.0	0.0	1	6.141159	unrelated	unrelated		UN	UN
[34-2_vs_49-2]	6.141159	0	1.0	0.0	1	6.141159	unrelated	unrelated		UN	UN
[35-1_vs_39-1]	464.623279	0	1.0	0.0	29	464.623279	50.0	P-C	L-1(P-C)	1	1
[35-2_vs_36-2]	13.561445	0	1.0	0.0	2	13.561445	unrelated	unrelated		UN	UN
[35-2_vs_37-1]	75.505828	0	1.0	0.0	9	75.505828	unrelated	unrelated		UN	UN
[35-2_vs_37-2]	582.604552	0	1.0	0.0	51	582.604552	unrelated	unrelated		UN	UN
[35-2_vs_38-1]	466.17247	0	1.0	0.0	40	466.17247	unrelated	unrelated		UN	UN
[35-2_vs_38-2]	504.801019	0	1.0	0.0	44	504.801019	unrelated	unrelated		UN	UN
[35-2_vs_39-2]	1083.13842	0	1.0	0.0	87	1083.13842	unrelated	unrelated		UN	UN
[35-2_vs_40-1]	1195.349539	0	1.0	0.0	95	1195.349539	unrelated	unrelated		UN	UN
[35-2_vs_41-1]	9.221504	0	1.0	0.0	1	9.221504	unrelated	unrelated		UN	UN
[35-2_vs_41-2]	9.221504	0	1.0	0.0	1	9.221504	unrelated	unrelated		UN	UN
[35-2_vs_42-1]	17.130053	0	1.0	0.0	2	17.130053	unrelated	unrelated		UN	UN
[35-2_vs_42-2]	17.130053	0	1.0	0.0	2	17.130053	unrelated	unrelated		UN	UN
[35-2_vs_43-1]	23.609783	0	1.0	0.0	3	23.609783	unrelated	unrelated		UN	UN
[35-2_vs_43-2]	30.339268	0	1.0	0.0	4	30.339268	unrelated	unrelated		UN	UN
[35-2_vs_44-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[35-2_vs_44-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[35-2_vs_45-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[35-2_vs_46-1]	18.683701	0	1.0	0.0	2	18.683701	unrelated	unrelated		UN	UN
[35-2_vs_46-2]	51.595618	0	1.0	0.0	4	51.595618	unrelated	unrelated		UN	UN
[35-2_vs_47-1]	8.25676	0	1.0	0.0	1	8.25676	unrelated	unrelated		UN	UN
[35-2_vs_47-2]	8.25676	0	1.0	0.0	1	8.25676	unrelated	unrelated		UN	UN
[35-2_vs_48-1]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[35-2_vs_48-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[35-2_vs_49-1]	69.40411	0	1.0	0.0	4	69.40411	unrelated	unrelated		UN	UN
[35-2_vs_49-2]	56.838653	0	1.0	0.0	4	56.838653	unrelated	unrelated		UN	UN
[36-1_vs_36-2]	412.411122	0	1.0	0.0	27	412.411122	unrelated	unrelated		UN	UN
[36-1_vs_37-1]	6.873734	0	1.0	0.0	1	6.873734	0.0	UL	UN	UN	UN
[36-1_vs_39-2]	42.555034	0	1.0	0.0	2	42.555034	unrelated	unrelated		UN	UN
[36-1_vs_40-1]	98.009787	0	1.0	0.0	7	98.009787	50.0	P-C		1	1
[36-1_vs_46-1]	6.000294	0	1.0	0.0	1	6.000294	unrelated	unrelated	UN	UN	UN
[36-1_vs_46-2]	6.000294	0	1.0	0.0	1	6.000294	unrelated	unrelated		UN	UN
[36-2_vs_37-1]	6.785288	0	1.0	0.0	1	6.785288	unrelated	unrelated		UN	UN
[36-2_vs_37-2]	14.827055	0	1.0	0.0	2	14.827055	unrelated	unrelated		UN	UN
[36-2_vs_38-1]	21.971346	0	1.0	0.0	3	21.971346	unrelated	unrelated		UN	UN
[36-2_vs_38-2]	8.178862	0	1.0	0.0	1	8.178862	unrelated	unrelated		UN	UN
