pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[16-2_vs_34-1]	11.498511	0	1.0	0.0	3	11.498511	unrelated	unrelated		UN	UN
[16-2_vs_34-2]	36.016198	0	1.0	0.0	7	36.016198	unrelated	unrelated		UN	UN
[16-2_vs_35-2]	26.993649	0	1.0	0.0	2	26.993649	unrelated	unrelated		UN	UN
[16-2_vs_36-2]	38.752796	0	1.0	0.0	6	38.752796	unrelated	unrelated		UN	UN
[16-2_vs_37-1]	9.400795	0	1.0	0.0	1	9.400795	unrelated	unrelated		UN	UN
[16-2_vs_37-2]	69.471271	0	1.0	0.0	6	69.471271	unrelated	unrelated		UN	UN
[16-2_vs_38-1]	58.127209	0	1.0	0.0	6	58.127209	unrelated	unrelated		UN	UN
[16-2_vs_38-2]	53.764176	0	1.0	0.0	5	53.764176	unrelated	unrelated		UN	UN
[16-2_vs_39-2]	27.552979	0	1.0	0.0	6	27.552979	unrelated	unrelated		UN	UN
[16-2_vs_40-1]	38.471034	0	1.0	0.0	4	38.471034	unrelated	unrelated		UN	UN
[16-2_vs_41-1]	24.495935	0	1.0	0.0	4	24.495935	unrelated	unrelated		UN	UN
[16-2_vs_41-2]	24.495935	0	1.0	0.0	4	24.495935	unrelated	unrelated		UN	UN
[16-2_vs_42-1]	9.891746	0	1.0	0.0	2	9.891746	unrelated	unrelated		UN	UN
[16-2_vs_42-2]	9.891746	0	1.0	0.0	2	9.891746	unrelated	unrelated		UN	UN
[16-2_vs_43-1]	79.583392	0	1.0	0.0	11	79.583392	unrelated	unrelated		UN	UN
[16-2_vs_43-2]	72.243216	0	1.0	0.0	9	72.243216	unrelated	unrelated		UN	UN
[16-2_vs_44-1]	28.870474	0	1.0	0.0	4	28.870474	unrelated	unrelated		UN	UN
[16-2_vs_44-2]	28.870474	0	1.0	0.0	4	28.870474	unrelated	unrelated		UN	UN
[16-2_vs_45-1]	59.886217	0	1.0	0.0	7	59.886217	unrelated	unrelated		UN	UN
[16-2_vs_46-1]	42.837849	0	1.0	0.0	3	42.837849	unrelated	unrelated		UN	UN
[16-2_vs_46-2]	58.338875	0	1.0	0.0	5	58.338875	unrelated	unrelated		UN	UN
[16-2_vs_47-1]	58.65542	0	1.0	0.0	6	58.65542	unrelated	unrelated		UN	UN
[16-2_vs_47-2]	58.65542	0	1.0	0.0	6	58.65542	unrelated	unrelated		UN	UN
[16-2_vs_48-1]	60.192765	0	1.0	0.0	6	60.192765	unrelated	unrelated		UN	UN
[16-2_vs_48-2]	54.36818	0	1.0	0.0	5	54.36818	unrelated	unrelated		UN	UN
[16-2_vs_49-1]	28.605425000000004	0	1.0	0.0	5	28.605425000000004	unrelated	unrelated		UN	UN
[16-2_vs_49-2]	28.605425000000004	0	1.0	0.0	5	28.605425000000004	unrelated	unrelated		UN	UN
[17-1_vs_17-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[17-1_vs_18-1]	1376.659123	0	1.0	0.0	132	1376.659123	50.0	FS	C-1(FS)	2	2
[17-1_vs_18-2]	1391.033706	0	1.0	0.0	133	1391.033706	unrelated	unrelated		UN	UN
[17-1_vs_19-1]	273.88789	0	1.0	0.0	38	273.88789	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_19-2]	258.745043	0	1.0	0.0	36	258.745043	unrelated	unrelated		UN	UN
[17-1_vs_20-1]	250.263699	0	1.0	0.0	38	250.263699	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_20-2]	248.370552	0	1.0	0.0	38	248.370552	unrelated	unrelated		UN	UN
[17-1_vs_21-1]	247.055587	0	1.0	0.0	40	247.055587	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_21-2]	255.650399	0	1.0	0.0	42	255.650399	unrelated	unrelated		UN	UN
[17-1_vs_22-1]	215.841016	0	1.0	0.0	34	215.841016	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_22-2]	212.919547	0	1.0	0.0	34	212.919547	unrelated	unrelated		UN	UN
[17-1_vs_22-593-1-saliva]	6.806854	0	1.0	0.0	1	6.806854	unrelated	unrelated		UN	UN
[17-1_vs_22-593-2-saliva]	6.608173	0	1.0	0.0	1	6.608173	unrelated	unrelated		UN	UN
[17-1_vs_22-650-1-blood]	13.279931	0	1.0	0.0	2	13.279931	unrelated	unrelated		UN	UN
[17-1_vs_22-650-2-blood]	45.133493	0	1.0	0.0	8	45.133493	unrelated	unrelated		UN	UN
[17-1_vs_23-1]	222.840223	0	1.0	0.0	32	222.840223	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_23-2]	223.108955	0	1.0	0.0	30	223.108955	unrelated	unrelated		UN	UN
[17-1_vs_24-1]	126.198968	0	1.0	0.0	20	126.198968	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_24-2]	133.954811	0	1.0	0.0	22	133.954811	unrelated	unrelated		UN	UN
[17-1_vs_25-1]	256.573966	0	1.0	0.0	37	256.573966	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[17-1_vs_25-2]	256.530039	0	1.0	0.0	37	256.530039	unrelated	unrelated		UN	UN
[17-1_vs_26-1]	133.63923	0	1.0	0.0	19	133.63923	6.25	FCOR_HS		UN	4
[17-1_vs_27-1]	148.49929500000002	0	1.0	0.0	23	148.49929500000002	6.25	FCOR_HS		UN	4
[17-1_vs_28-1]	101.831609	0	1.0	0.0	18	101.831609	6.25	FCOR_HS		UN	4
[17-1_vs_29-1]	14.1513	0	1.0	0.0	2	14.1513	0.0	UL	UN	UN	UN
[17-1_vs_29-2]	14.3652	0	1.0	0.0	2	14.3652	unrelated	unrelated		UN	UN
[17-1_vs_30-1]	43.804791	0	1.0	0.0	4	43.804791	0.0	UL	UN	UN	UN
[17-1_vs_30-2]	43.804791	0	1.0	0.0	4	43.804791	unrelated	unrelated		UN	UN
[17-1_vs_31-1]	18.289734	0	1.0	0.0	3	18.289734	unrelated	unrelated	UN	UN	UN
[17-1_vs_31-2]	21.381943	0	1.0	0.0	4	21.381943	unrelated	unrelated		UN	UN
[17-1_vs_32-2]	13.70081	0	1.0	0.0	2	13.70081	unrelated	unrelated		UN	UN
[17-1_vs_33-1]	30.778386	0	1.0	0.0	4	30.778386	unrelated	unrelated	UN	UN	UN
[17-1_vs_33-2]	28.309491	0	1.0	0.0	4	28.309491	unrelated	unrelated		UN	UN
[17-1_vs_34-1]	17.197178	0	1.0	0.0	3	17.197178	unrelated	unrelated	UN	UN	UN
[17-1_vs_34-2]	36.98389	0	1.0	0.0	5	36.98389	unrelated	unrelated		UN	UN
[17-1_vs_35-2]	61.68538	0	1.0	0.0	6	61.68538	unrelated	unrelated		UN	UN
[17-1_vs_36-1]	5.865818	0	1.0	0.0	1	5.865818	unrelated	unrelated	UN	UN	UN
[17-1_vs_36-2]	43.557435	0	1.0	0.0	7	43.557435	unrelated	unrelated		UN	UN
[17-1_vs_37-2]	17.312057	0	1.0	0.0	3	17.312057	unrelated	unrelated		UN	UN
[17-1_vs_38-1]	13.982533	0	1.0	0.0	2	13.982533	unrelated	unrelated	UN	UN	UN
[17-1_vs_38-2]	22.979725	0	1.0	0.0	4	22.979725	unrelated	unrelated		UN	UN
[17-1_vs_39-2]	21.444824	0	1.0	0.0	4	21.444824	unrelated	unrelated		UN	UN
[17-1_vs_40-1]	38.78222	0	1.0	0.0	4	38.78222	unrelated	unrelated		UN	UN
[17-1_vs_41-1]	36.92441	0	1.0	0.0	5	36.92441	unrelated	unrelated	UN	UN	UN
[17-1_vs_41-2]	41.176077	0	1.0	0.0	6	41.176077	unrelated	unrelated		UN	UN
[17-1_vs_42-1]	29.910981	0	1.0	0.0	5	29.910981	unrelated	unrelated	UN	UN	UN
[17-1_vs_42-2]	38.457982	0	1.0	0.0	6	38.457982	unrelated	unrelated		UN	UN
[17-1_vs_43-1]	36.933387	0	1.0	0.0	7	36.933387	unrelated	unrelated	UN	UN	UN
[17-1_vs_43-2]	36.933387	0	1.0	0.0	7	36.933387	unrelated	unrelated		UN	UN
[17-1_vs_44-1]	44.283134	0	1.0	0.0	6	44.283134	unrelated	unrelated	UN	UN	UN
[17-1_vs_44-2]	44.283134	0	1.0	0.0	6	44.283134	unrelated	unrelated		UN	UN
[17-1_vs_45-1]	25.920796000000003	0	1.0	0.0	5	25.920796000000003	unrelated	unrelated		UN	UN
[17-1_vs_46-1]	24.001392	0	1.0	0.0	4	24.001392	unrelated	unrelated	UN	UN	UN
[17-1_vs_46-2]	32.23489	0	1.0	0.0	4	32.23489	unrelated	unrelated		UN	UN
[17-1_vs_47-1]	27.577647	0	1.0	0.0	6	27.577647	unrelated	unrelated	UN	UN	UN
[17-1_vs_47-2]	27.577647	0	1.0	0.0	6	27.577647	unrelated	unrelated		UN	UN
[17-1_vs_48-1]	32.704525	0	1.0	0.0	4	32.704525	unrelated	unrelated	UN	UN	UN
[17-1_vs_48-2]	31.977117	0	1.0	0.0	4	31.977117	unrelated	unrelated		UN	UN
[17-1_vs_49-1]	34.567892	0	1.0	0.0	6	34.567892	unrelated	unrelated	UN	UN	UN
[17-1_vs_49-2]	25.631948	0	1.0	0.0	4	25.631948	unrelated	unrelated		UN	UN
[17-2_vs_18-1]	1400.763561	0	1.0	0.0	136	1400.763561	unrelated	unrelated		UN	UN
[17-2_vs_18-2]	1409.777485	0	1.0	0.0	138	1409.777485	unrelated	unrelated		UN	UN
[17-2_vs_19-1]	261.195873	0	1.0	0.0	36	261.195873	unrelated	unrelated		UN	UN
[17-2_vs_19-2]	251.894817	0	1.0	0.0	35	251.894817	unrelated	unrelated		UN	UN
[17-2_vs_20-1]	256.411122	0	1.0	0.0	39	256.411122	unrelated	unrelated		UN	UN
[17-2_vs_20-2]	259.891953	0	1.0	0.0	40	259.891953	unrelated	unrelated		UN	UN
[17-2_vs_21-1]	251.509946	0	1.0	0.0	42	251.509946	unrelated	unrelated		UN	UN
[17-2_vs_21-2]	253.467334	0	1.0	0.0	43	253.467334	unrelated	unrelated		UN	UN
[17-2_vs_22-1]	211.999458	0	1.0	0.0	32	211.999458	unrelated	unrelated		UN	UN
[17-2_vs_22-2]	208.260986	0	1.0	0.0	31	208.260986	unrelated	unrelated		UN	UN
[17-2_vs_22-593-2-saliva]	6.608173	0	1.0	0.0	1	6.608173	unrelated	unrelated		UN	UN
[17-2_vs_22-650-1-blood]	13.803116	0	1.0	0.0	2	13.803116	unrelated	unrelated		UN	UN
[17-2_vs_22-650-2-blood]	35.75155	0	1.0	0.0	6	35.75155	unrelated	unrelated		UN	UN
[17-2_vs_23-1]	227.943916	0	1.0	0.0	33	227.943916	unrelated	unrelated		UN	UN
[17-2_vs_23-2]	229.743293	0	1.0	0.0	31	229.743293	unrelated	unrelated		UN	UN
[17-2_vs_24-1]	135.292478	0	1.0	0.0	20	135.292478	unrelated	unrelated		UN	UN
[17-2_vs_24-2]	146.301225	0	1.0	0.0	24	146.301225	unrelated	unrelated		UN	UN
[17-2_vs_25-1]	255.960512	0	1.0	0.0	38	255.960512	unrelated	unrelated		UN	UN
[17-2_vs_25-2]	257.517591	0	1.0	0.0	38	257.517591	unrelated	unrelated		UN	UN
[17-2_vs_26-1]	138.010584	0	1.0	0.0	19	138.010584	unrelated	unrelated		UN	UN
[17-2_vs_27-1]	153.988171	0	1.0	0.0	24	153.988171	unrelated	unrelated		UN	UN
[17-2_vs_28-1]	100.953725	0	1.0	0.0	18	100.953725	unrelated	unrelated		UN	UN
[17-2_vs_29-1]	14.1513	0	1.0	0.0	2	14.1513	unrelated	unrelated		UN	UN
[17-2_vs_29-2]	19.987961	0	1.0	0.0	3	19.987961	unrelated	unrelated		UN	UN
[17-2_vs_30-1]	43.804791	0	1.0	0.0	4	43.804791	unrelated	unrelated		UN	UN
[17-2_vs_30-2]	43.804791	0	1.0	0.0	4	43.804791	unrelated	unrelated		UN	UN
[17-2_vs_31-1]	18.289734	0	1.0	0.0	3	18.289734	unrelated	unrelated		UN	UN
[17-2_vs_31-2]	18.289734	0	1.0	0.0	3	18.289734	unrelated	unrelated		UN	UN
[17-2_vs_32-2]	9.556484	0	1.0	0.0	1	9.556484	unrelated	unrelated		UN	UN
[17-2_vs_33-1]	28.581944	0	1.0	0.0	3	28.581944	unrelated	unrelated		UN	UN
[17-2_vs_33-2]	25.253491	0	1.0	0.0	3	25.253491	unrelated	unrelated		UN	UN
[17-2_vs_34-1]	22.733367	0	1.0	0.0	4	22.733367	unrelated	unrelated		UN	UN
[17-2_vs_34-2]	43.37239	0	1.0	0.0	7	43.37239	unrelated	unrelated		UN	UN
[17-2_vs_35-2]	59.227177	0	1.0	0.0	5	59.227177	unrelated	unrelated		UN	UN
[17-2_vs_36-1]	5.865818	0	1.0	0.0	1	5.865818	unrelated	unrelated		UN	UN
[17-2_vs_36-2]	43.557435	0	1.0	0.0	7	43.557435	unrelated	unrelated		UN	UN
[17-2_vs_37-2]	17.312057	0	1.0	0.0	3	17.312057	unrelated	unrelated		UN	UN
[17-2_vs_38-1]	16.245632999999998	0	1.0	0.0	2	16.245632999999998	unrelated	unrelated		UN	UN
[17-2_vs_38-2]	21.918473	0	1.0	0.0	3	21.918473	unrelated	unrelated		UN	UN
[17-2_vs_39-2]	21.444824	0	1.0	0.0	4	21.444824	unrelated	unrelated		UN	UN
[17-2_vs_40-1]	34.796464	0	1.0	0.0	4	34.796464	unrelated	unrelated		UN	UN
[17-2_vs_41-1]	35.359381	0	1.0	0.0	5	35.359381	unrelated	unrelated		UN	UN
[17-2_vs_41-2]	40.638102	0	1.0	0.0	6	40.638102	unrelated	unrelated		UN	UN
[17-2_vs_42-1]	32.957841	0	1.0	0.0	5	32.957841	unrelated	unrelated		UN	UN
[17-2_vs_42-2]	28.350106	0	1.0	0.0	5	28.350106	unrelated	unrelated		UN	UN
[17-2_vs_43-1]	37.380332	0	1.0	0.0	7	37.380332	unrelated	unrelated		UN	UN
[17-2_vs_43-2]	37.380332	0	1.0	0.0	7	37.380332	unrelated	unrelated		UN	UN
[17-2_vs_44-1]	44.283134	0	1.0	0.0	6	44.283134	unrelated	unrelated		UN	UN
[17-2_vs_44-2]	44.283134	0	1.0	0.0	6	44.283134	unrelated	unrelated		UN	UN
[17-2_vs_45-1]	29.47181	0	1.0	0.0	6	29.47181	unrelated	unrelated		UN	UN
[17-2_vs_46-1]	32.699524	0	1.0	0.0	5	32.699524	unrelated	unrelated		UN	UN
[17-2_vs_46-2]	30.386428	0	1.0	0.0	4	30.386428	unrelated	unrelated		UN	UN
[17-2_vs_47-1]	20.261368	0	1.0	0.0	4	20.261368	unrelated	unrelated		UN	UN
[17-2_vs_47-2]	20.261368	0	1.0	0.0	4	20.261368	unrelated	unrelated		UN	UN
[17-2_vs_48-1]	32.704525	0	1.0	0.0	4	32.704525	unrelated	unrelated		UN	UN
[17-2_vs_48-2]	31.977117	0	1.0	0.0	4	31.977117	unrelated	unrelated		UN	UN
[17-2_vs_49-1]	34.567892	0	1.0	0.0	6	34.567892	unrelated	unrelated		UN	UN
[17-2_vs_49-2]	25.631948	0	1.0	0.0	4	25.631948	unrelated	unrelated		UN	UN
[18-1_vs_18-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[18-1_vs_19-1]	202.437242	0	1.0	0.0	32	202.437242	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_19-2]	200.875624	0	1.0	0.0	31	200.875624	unrelated	unrelated		UN	UN
[18-1_vs_20-1]	252.941749	0	1.0	0.0	46	252.941749	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_20-2]	255.088013	0	1.0	0.0	48	255.088013	unrelated	unrelated		UN	UN
[18-1_vs_21-1]	233.468281	0	1.0	0.0	42	233.468281	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_21-2]	249.164736	0	1.0	0.0	46	249.164736	unrelated	unrelated		UN	UN
[18-1_vs_22-1]	213.734277	0	1.0	0.0	32	213.734277	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_22-2]	209.825963	0	1.0	0.0	31	209.825963	unrelated	unrelated		UN	UN
[18-1_vs_22-650-1-blood]	9.210514	0	1.0	0.0	2	9.210514	unrelated	unrelated		UN	UN
[18-1_vs_22-650-2-blood]	29.011003	0	1.0	0.0	5	29.011003	unrelated	unrelated		UN	UN
[18-1_vs_23-1]	210.346758	0	1.0	0.0	33	210.346758	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_23-2]	227.540104	0	1.0	0.0	35	227.540104	unrelated	unrelated		UN	UN
[18-1_vs_24-1]	177.855285	0	1.0	0.0	26	177.855285	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_24-2]	178.410396	0	1.0	0.0	27	178.410396	unrelated	unrelated		UN	UN
[18-1_vs_25-1]	273.449434	0	1.0	0.0	40	273.449434	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[18-1_vs_25-2]	285.080441	0	1.0	0.0	45	285.080441	unrelated	unrelated		UN	UN
[18-1_vs_26-1]	134.872583	0	1.0	0.0	19	134.872583	6.25	FCOR_HS		UN	4
[18-1_vs_27-1]	147.533174	0	1.0	0.0	22	147.533174	6.25	FCOR_HS		UN	4
[18-1_vs_28-1]	178.441536	0	1.0	0.0	26	178.441536	6.25	FCOR_HS		UN	4
[18-1_vs_29-1]	32.446933	0	1.0	0.0	5	32.446933	0.0	UL	UN	UN	UN
[18-1_vs_29-2]	35.730613000000005	0	1.0	0.0	5	35.730613000000005	unrelated	unrelated		UN	UN
[18-1_vs_30-1]	50.350541	0	1.0	0.0	5	50.350541	0.0	UL	UN	UN	UN
[18-1_vs_30-2]	50.350541	0	1.0	0.0	5	50.350541	unrelated	unrelated		UN	UN
[18-1_vs_31-1]	33.033659	0	1.0	0.0	6	33.033659	unrelated	unrelated	UN	UN	UN
[18-1_vs_31-2]	33.033659	0	1.0	0.0	6	33.033659	unrelated	unrelated		UN	UN
[18-1_vs_32-2]	45.827783	0	1.0	0.0	4	45.827783	unrelated	unrelated		UN	UN
[18-1_vs_33-1]	26.04122	0	1.0	0.0	6	26.04122	unrelated	unrelated	UN	UN	UN
[18-1_vs_33-2]	51.404284	0	1.0	0.0	7	51.404284	unrelated	unrelated		UN	UN
[18-1_vs_34-1]	24.04117	0	1.0	0.0	5	24.04117	unrelated	unrelated	UN	UN	UN
[18-1_vs_34-2]	50.580752	0	1.0	0.0	9	50.580752	unrelated	unrelated		UN	UN
[18-1_vs_35-2]	61.309999000000005	0	1.0	0.0	7	61.309999000000005	unrelated	unrelated		UN	UN
[18-1_vs_36-2]	35.617149	0	1.0	0.0	6	35.617149	unrelated	unrelated		UN	UN
[18-1_vs_37-1]	11.733356	0	1.0	0.0	2	11.733356	unrelated	unrelated	UN	UN	UN
[18-1_vs_37-2]	15.176537	0	1.0	0.0	3	15.176537	unrelated	unrelated		UN	UN
[18-1_vs_38-1]	47.626515	0	1.0	0.0	8	47.626515	unrelated	unrelated	UN	UN	UN
[18-1_vs_38-2]	46.731988	0	1.0	0.0	8	46.731988	unrelated	unrelated		UN	UN
[18-1_vs_39-2]	34.443048000000005	0	1.0	0.0	6	34.443048000000005	unrelated	unrelated		UN	UN
[18-1_vs_40-1]	39.835279	0	1.0	0.0	7	39.835279	unrelated	unrelated		UN	UN
[18-1_vs_41-1]	26.280054	0	1.0	0.0	4	26.280054	unrelated	unrelated	UN	UN	UN
[18-1_vs_41-2]	22.336588	0	1.0	0.0	3	22.336588	unrelated	unrelated		UN	UN
[18-1_vs_42-1]	41.088398	0	1.0	0.0	8	41.088398	unrelated	unrelated	UN	UN	UN
[18-1_vs_42-2]	37.862362	0	1.0	0.0	7	37.862362	unrelated	unrelated		UN	UN
[18-1_vs_43-1]	30.677884	0	1.0	0.0	6	30.677884	unrelated	unrelated	UN	UN	UN
[18-1_vs_43-2]	33.372807	0	1.0	0.0	7	33.372807	unrelated	unrelated		UN	UN
[18-1_vs_44-1]	41.351215	0	1.0	0.0	7	41.351215	unrelated	unrelated	UN	UN	UN
[18-1_vs_44-2]	41.359385	0	1.0	0.0	6	41.359385	unrelated	unrelated		UN	UN
[18-1_vs_45-1]	49.649973	0	1.0	0.0	9	49.649973	unrelated	unrelated		UN	UN
[18-1_vs_46-1]	8.750389	0	1.0	0.0	2	8.750389	unrelated	unrelated	UN	UN	UN
[18-1_vs_46-2]	18.628128	0	1.0	0.0	4	18.628128	unrelated	unrelated		UN	UN
[18-1_vs_47-1]	26.201399	0	1.0	0.0	4	26.201399	unrelated	unrelated	UN	UN	UN
[18-1_vs_47-2]	29.738249	0	1.0	0.0	5	29.738249	unrelated	unrelated		UN	UN
[18-1_vs_48-1]	47.986581	0	1.0	0.0	7	47.986581	unrelated	unrelated	UN	UN	UN
[18-1_vs_48-2]	40.191756	0	1.0	0.0	6	40.191756	unrelated	unrelated		UN	UN
[18-1_vs_49-1]	31.129613	0	1.0	0.0	6	31.129613	unrelated	unrelated	UN	UN	UN
[18-1_vs_49-2]	16.303919999999998	0	1.0	0.0	3	16.303919999999998	unrelated	unrelated		UN	UN
[18-2_vs_19-1]	221.842925	0	1.0	0.0	35	221.842925	unrelated	unrelated		UN	UN
[18-2_vs_19-2]	213.463203	0	1.0	0.0	32	213.463203	unrelated	unrelated		UN	UN
[18-2_vs_20-1]	256.648383	0	1.0	0.0	47	256.648383	unrelated	unrelated		UN	UN
[18-2_vs_20-2]	252.090539	0	1.0	0.0	47	252.090539	unrelated	unrelated		UN	UN
[18-2_vs_21-1]	232.025578	0	1.0	0.0	40	232.025578	unrelated	unrelated		UN	UN
[18-2_vs_21-2]	250.322027	0	1.0	0.0	43	250.322027	unrelated	unrelated		UN	UN
[18-2_vs_22-1]	220.554863	0	1.0	0.0	33	220.554863	unrelated	unrelated		UN	UN
[18-2_vs_22-2]	209.159364	0	1.0	0.0	30	209.159364	unrelated	unrelated		UN	UN
[18-2_vs_22-650-1-blood]	9.210514	0	1.0	0.0	2	9.210514	unrelated	unrelated		UN	UN
[18-2_vs_22-650-2-blood]	29.011003	0	1.0	0.0	5	29.011003	unrelated	unrelated		UN	UN
[18-2_vs_23-1]	205.282908	0	1.0	0.0	32	205.282908	unrelated	unrelated		UN	UN
[18-2_vs_23-2]	218.191197	0	1.0	0.0	33	218.191197	unrelated	unrelated		UN	UN
[18-2_vs_24-1]	172.416503	0	1.0	0.0	25	172.416503	unrelated	unrelated		UN	UN
[18-2_vs_24-2]	172.845225	0	1.0	0.0	26	172.845225	unrelated	unrelated		UN	UN
[18-2_vs_25-1]	267.654794	0	1.0	0.0	39	267.654794	unrelated	unrelated		UN	UN
[18-2_vs_25-2]	281.010234	0	1.0	0.0	43	281.010234	unrelated	unrelated		UN	UN
[18-2_vs_26-1]	136.542517	0	1.0	0.0	20	136.542517	unrelated	unrelated		UN	UN
[18-2_vs_27-1]	145.913519	0	1.0	0.0	21	145.913519	unrelated	unrelated		UN	UN
[18-2_vs_28-1]	179.735731	0	1.0	0.0	26	179.735731	unrelated	unrelated		UN	UN
[18-2_vs_29-1]	32.446933	0	1.0	0.0	5	32.446933	unrelated	unrelated		UN	UN
[18-2_vs_29-2]	35.730613000000005	0	1.0	0.0	5	35.730613000000005	unrelated	unrelated		UN	UN
[18-2_vs_30-1]	49.816712	0	1.0	0.0	5	49.816712	unrelated	unrelated		UN	UN
[18-2_vs_30-2]	49.816712	0	1.0	0.0	5	49.816712	unrelated	unrelated		UN	UN
[18-2_vs_31-1]	33.033659	0	1.0	0.0	6	33.033659	unrelated	unrelated		UN	UN
[18-2_vs_31-2]	33.033659	0	1.0	0.0	6	33.033659	unrelated	unrelated		UN	UN
[18-2_vs_32-2]	44.648771	0	1.0	0.0	4	44.648771	unrelated	unrelated		UN	UN
[18-2_vs_33-1]	26.04122	0	1.0	0.0	6	26.04122	unrelated	unrelated		UN	UN
[18-2_vs_33-2]	51.404284	0	1.0	0.0	7	51.404284	unrelated	unrelated		UN	UN
[18-2_vs_34-1]	24.769865	0	1.0	0.0	5	24.769865	unrelated	unrelated		UN	UN
[18-2_vs_34-2]	50.580752	0	1.0	0.0	9	50.580752	unrelated	unrelated		UN	UN
[18-2_vs_35-2]	57.076334	0	1.0	0.0	7	57.076334	unrelated	unrelated		UN	UN
[18-2_vs_36-2]	29.989627	0	1.0	0.0	6	29.989627	unrelated	unrelated		UN	UN
[18-2_vs_37-1]	5.49081	0	1.0	0.0	1	5.49081	unrelated	unrelated		UN	UN
[18-2_vs_37-2]	15.176537	0	1.0	0.0	3	15.176537	unrelated	unrelated		UN	UN
[18-2_vs_38-1]	47.626515	0	1.0	0.0	8	47.626515	unrelated	unrelated		UN	UN
[18-2_vs_38-2]	46.731988	0	1.0	0.0	8	46.731988	unrelated	unrelated		UN	UN
[18-2_vs_39-2]	33.932817	0	1.0	0.0	6	33.932817	unrelated	unrelated		UN	UN
[18-2_vs_40-1]	38.841329	0	1.0	0.0	7	38.841329	unrelated	unrelated		UN	UN
[18-2_vs_41-1]	29.420404	0	1.0	0.0	5	29.420404	unrelated	unrelated		UN	UN
[18-2_vs_41-2]	25.476938	0	1.0	0.0	4	25.476938	unrelated	unrelated		UN	UN
[18-2_vs_42-1]	41.088398	0	1.0	0.0	8	41.088398	unrelated	unrelated		UN	UN
[18-2_vs_42-2]	27.754486	0	1.0	0.0	6	27.754486	unrelated	unrelated		UN	UN
[18-2_vs_43-1]	35.026619	0	1.0	0.0	7	35.026619	unrelated	unrelated		UN	UN
[18-2_vs_43-2]	32.66628	0	1.0	0.0	7	32.66628	unrelated	unrelated		UN	UN
[18-2_vs_44-1]	41.351215	0	1.0	0.0	7	41.351215	unrelated	unrelated		UN	UN
[18-2_vs_44-2]	41.359385	0	1.0	0.0	6	41.359385	unrelated	unrelated		UN	UN
[18-2_vs_45-1]	49.649973	0	1.0	0.0	9	49.649973	unrelated	unrelated		UN	UN
[18-2_vs_46-1]	11.953754	0	1.0	0.0	3	11.953754	unrelated	unrelated		UN	UN
[18-2_vs_46-2]	18.628128	0	1.0	0.0	4	18.628128	unrelated	unrelated		UN	UN
[18-2_vs_47-1]	26.201399	0	1.0	0.0	4	26.201399	unrelated	unrelated		UN	UN
[18-2_vs_47-2]	29.738249	0	1.0	0.0	5	29.738249	unrelated	unrelated		UN	UN
[18-2_vs_48-1]	45.907171	0	1.0	0.0	7	45.907171	unrelated	unrelated		UN	UN
[18-2_vs_48-2]	33.493621	0	1.0	0.0	5	33.493621	unrelated	unrelated		UN	UN
[18-2_vs_49-1]	31.129613	0	1.0	0.0	6	31.129613	unrelated	unrelated		UN	UN
[18-2_vs_49-2]	16.303919999999998	0	1.0	0.0	3	16.303919999999998	unrelated	unrelated		UN	UN
[19-1_vs_19-2]	3126.695051	0	1.0	0.0	25	3126.695051	unrelated	unrelated		UN	UN
[19-1_vs_20-1]	348.630353	0	1.0	0.0	55	348.630353	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_20-2]	351.275036	0	1.0	0.0	57	351.275036	unrelated	unrelated		UN	UN
[19-1_vs_21-1]	395.66269	0	1.0	0.0	57	395.66269	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_21-2]	388.985891	0	1.0	0.0	55	388.985891	unrelated	unrelated		UN	UN
[19-1_vs_22-1]	1372.671714	0	1.0	0.0	117	1372.671714	50.0	FS	C-1(FS)	2	2
[19-1_vs_22-2]	1339.246549	0	1.0	0.0	104	1339.246549	unrelated	unrelated		UN	UN
[19-1_vs_22-593-2-saliva]	3.171768	0	1.0	0.0	1	3.171768	unrelated	unrelated		UN	UN
